"time","temperature_2m","year"
1953-07-06 18:00:00,86.6,1953
1953-07-06 19:00:00,85.9,1953
1953-07-06 20:00:00,85.2,1953
1953-07-06 21:00:00,86.9,1953
1953-07-06 22:00:00,90.7,1953
1953-07-06 23:00:00,94.8,1953
1953-07-07,98.4,1953
1953-07-07 01:00:00,101.6,1953
1953-07-07 02:00:00,104.2,1953
1953-07-07 03:00:00,106,1953
1953-07-07 04:00:00,107.3,1953
1953-07-07 05:00:00,108.3,1953
1953-07-07 06:00:00,108.9,1953
1953-07-07 07:00:00,109.1,1953
1953-07-07 08:00:00,109,1953
1953-07-07 09:00:00,108.1,1953
1953-07-07 10:00:00,106.4,1953
1953-07-07 11:00:00,102.5,1953
1953-07-07 12:00:00,98.6,1953
1953-07-07 13:00:00,95.1,1953
1953-07-07 14:00:00,92.8,1953
1953-07-07 15:00:00,91.8,1953
1953-07-07 16:00:00,90,1953
1953-07-07 17:00:00,87.7,1953
1953-07-07 18:00:00,85.6,1953
1953-07-07 19:00:00,83.4,1953
1953-07-07 20:00:00,81.8,1953
1953-07-07 21:00:00,83,1953
1953-07-07 22:00:00,85.7,1953
1953-07-07 23:00:00,88,1953
1953-07-08,89.9,1953
1953-07-08 01:00:00,91.9,1953
1953-07-08 02:00:00,94,1953
1953-07-08 03:00:00,95.8,1953
1953-07-08 04:00:00,97.1,1953
1953-07-08 05:00:00,98.1,1953
1953-07-08 06:00:00,98.9,1953
1953-07-08 07:00:00,99.1,1953
1953-07-08 08:00:00,98.9,1953
1953-07-08 09:00:00,98.2,1953
1953-07-08 10:00:00,97.1,1953
1953-07-08 11:00:00,95.1,1953
1953-07-08 12:00:00,92.7,1953
1953-07-08 13:00:00,90.2,1953
1953-07-08 14:00:00,87.8,1953
1953-07-08 15:00:00,86.1,1953
1953-07-08 16:00:00,84,1953
1953-07-08 17:00:00,83.9,1953
1953-07-08 18:00:00,83.7,1953
1953-07-08 19:00:00,82.3,1953
1953-07-08 20:00:00,80,1953
1953-07-08 21:00:00,80.7,1953
1953-07-08 22:00:00,84.1,1953
1953-07-08 23:00:00,88.1,1953
1954-07-01,82.8,1954
1954-07-01 01:00:00,84.3,1954
1954-07-01 02:00:00,86.1,1954
1954-07-01 03:00:00,88.3,1954
1954-07-01 04:00:00,89.4,1954
1954-07-01 05:00:00,90.6,1954
1954-07-01 06:00:00,91.5,1954
1954-07-01 07:00:00,91.3,1954
1954-07-01 08:00:00,91.3,1954
1954-07-01 09:00:00,90.7,1954
1954-07-01 10:00:00,89.2,1954
1954-07-01 11:00:00,85.5,1954
1954-07-01 12:00:00,82,1954
1954-07-01 13:00:00,80.2,1954
1954-07-01 14:00:00,78.9,1954
1954-07-01 15:00:00,76.9,1954
1954-07-01 16:00:00,75.4,1954
1954-07-01 17:00:00,73.8,1954
1954-07-01 18:00:00,72.1,1954
1954-07-01 19:00:00,70.7,1954
1954-07-01 20:00:00,69.4,1954
1954-07-01 21:00:00,69,1954
1954-07-01 22:00:00,70.3,1954
1954-07-01 23:00:00,73.3,1954
1954-07-02,76.5,1954
1954-07-02 01:00:00,79.5,1954
1954-07-02 02:00:00,82.3,1954
1954-07-02 03:00:00,84.5,1954
1954-07-02 04:00:00,86.5,1954
1954-07-02 05:00:00,87.9,1954
1954-07-02 06:00:00,88.9,1954
1954-07-02 07:00:00,89.5,1954
1954-07-02 08:00:00,89.2,1954
1954-07-02 09:00:00,87.9,1954
1954-07-02 10:00:00,85.2,1954
1954-07-02 11:00:00,79,1954
1954-07-02 12:00:00,76,1954
1954-07-02 13:00:00,74.2,1954
1954-07-02 14:00:00,73.3,1954
1954-07-02 15:00:00,74.6,1954
1954-07-02 16:00:00,73,1954
1954-07-02 17:00:00,71.7,1954
1954-07-02 18:00:00,71.2,1954
1954-07-02 19:00:00,70.6,1954
1954-07-02 20:00:00,69.9,1954
1954-07-02 21:00:00,69.9,1954
1954-07-02 22:00:00,71.5,1954
1954-07-02 23:00:00,73.7,1954
1954-07-03,76.5,1954
1954-07-03 01:00:00,79.6,1954
1954-07-03 02:00:00,82.1,1954
1954-07-03 03:00:00,83.9,1954
1954-07-03 04:00:00,85.9,1954
1954-07-03 05:00:00,87.3,1954
1954-07-03 06:00:00,88.2,1954
1954-07-03 07:00:00,88.7,1954
1954-07-03 08:00:00,88.6,1954
1954-07-03 09:00:00,87.9,1954
1954-07-03 10:00:00,87.5,1954
1954-07-03 11:00:00,87,1954
1954-07-03 12:00:00,86.1,1954
1954-07-03 13:00:00,84.4,1954
1954-07-03 14:00:00,81.5,1954
1954-07-03 15:00:00,78.1,1954
1954-07-03 16:00:00,76.4,1954
1954-07-03 17:00:00,74.8,1954
1954-07-03 18:00:00,73.7,1954
1954-07-03 19:00:00,73,1954
1954-07-03 20:00:00,71.9,1954
1954-07-03 21:00:00,72.6,1954
1954-07-03 22:00:00,73.8,1954
1954-07-03 23:00:00,76.1,1954
1954-07-04,78.4,1954
1954-07-04 01:00:00,80.8,1954
1954-07-04 02:00:00,83.6,1954
1954-07-04 03:00:00,86.1,1954
1954-07-04 04:00:00,87.8,1954
1954-07-04 05:00:00,89.1,1954
1954-07-04 06:00:00,89.7,1954
1954-07-04 07:00:00,90.4,1954
1954-07-04 08:00:00,90.6,1954
1954-07-04 09:00:00,89.6,1954
1954-07-04 10:00:00,89,1954
1954-07-04 11:00:00,88,1954
1954-07-04 12:00:00,86.1,1954
1954-07-04 13:00:00,84.3,1954
1954-07-04 14:00:00,82.5,1954
1954-07-04 15:00:00,80.5,1954
1954-07-04 16:00:00,78.8,1954
1954-07-04 17:00:00,77.1,1954
1954-07-04 18:00:00,75.9,1954
1954-07-04 19:00:00,74.8,1954
1954-07-04 20:00:00,74.3,1954
1954-07-04 21:00:00,75.9,1954
1954-07-04 22:00:00,78.7,1954
1954-07-04 23:00:00,81.9,1954
1954-07-05,85.6,1954
1954-07-05 01:00:00,88.1,1954
1954-07-05 02:00:00,89.9,1954
1954-07-05 03:00:00,91.5,1954
1954-07-05 04:00:00,92.9,1954
1954-07-05 05:00:00,93.8,1954
1954-07-05 06:00:00,94.6,1954
1954-07-05 07:00:00,95.4,1954
1954-07-05 08:00:00,95,1954
1954-07-05 09:00:00,93.8,1954
1954-07-05 10:00:00,93.1,1954
1954-07-05 11:00:00,91.7,1954
1954-07-05 12:00:00,89.4,1954
1954-07-05 13:00:00,86.6,1954
1954-07-05 14:00:00,84.2,1954
1954-07-05 15:00:00,82.5,1954
1954-07-05 16:00:00,80.7,1954
1954-07-05 17:00:00,79.3,1954
1954-07-05 18:00:00,78,1954
1954-07-05 19:00:00,77,1954
1954-07-05 20:00:00,76.1,1954
1954-07-05 21:00:00,77.8,1954
1954-07-05 22:00:00,81.7,1954
1954-07-05 23:00:00,86.1,1954
1954-07-06,89.7,1954
1954-07-06 01:00:00,92.4,1954
1954-07-06 02:00:00,94.4,1954
1954-07-06 03:00:00,95.4,1954
1954-07-06 04:00:00,97.1,1954
1954-07-06 05:00:00,97.9,1954
1954-07-06 06:00:00,96.6,1954
1954-07-06 07:00:00,96.9,1954
1954-07-06 08:00:00,97.2,1954
1954-07-06 09:00:00,96.9,1954
1954-07-06 10:00:00,95,1954
1954-07-06 11:00:00,91.5,1954
1954-07-06 12:00:00,89,1954
1954-07-06 13:00:00,87.3,1954
1954-07-06 14:00:00,85.9,1954
1954-07-06 15:00:00,84.5,1954
1954-07-06 16:00:00,83.4,1954
1954-07-06 17:00:00,82.1,1954
1954-07-06 18:00:00,80.8,1954
1954-07-06 19:00:00,79.7,1954
1954-07-06 20:00:00,78.6,1954
1954-07-06 21:00:00,79.9,1954
1954-07-06 22:00:00,83.4,1954
1954-07-06 23:00:00,87.8,1954
1954-07-07,91.3,1954
1954-07-07 01:00:00,94.8,1954
1954-07-07 02:00:00,97.2,1954
1954-07-07 03:00:00,99.2,1954
1954-07-07 04:00:00,100.6,1954
1954-07-07 05:00:00,101.7,1954
1954-07-07 06:00:00,102.3,1954
1954-07-07 07:00:00,102.4,1954
1954-07-07 08:00:00,102.1,1954
1954-07-07 09:00:00,100.6,1954
1954-07-07 10:00:00,98.2,1954
1954-07-07 11:00:00,94.7,1954
1954-07-07 12:00:00,91.6,1954
1954-07-07 13:00:00,89.1,1954
1954-07-07 14:00:00,87.2,1954
1954-07-07 15:00:00,85.1,1954
1954-07-07 16:00:00,83.3,1954
1954-07-07 17:00:00,82.1,1954
1954-07-07 18:00:00,80.4,1954
1954-07-07 19:00:00,78.8,1954
1954-07-07 20:00:00,77.4,1954
1954-07-07 21:00:00,78.5,1954
1954-07-07 22:00:00,82.4,1954
1954-07-07 23:00:00,86.8,1954
1954-07-08,90.6,1954
1954-07-08 01:00:00,93.3,1954
1954-07-08 02:00:00,95.7,1954
1954-07-08 03:00:00,97.1,1954
1954-07-08 04:00:00,98.7,1954
1954-07-08 05:00:00,99.8,1954
1954-07-08 06:00:00,100.4,1954
1954-07-08 07:00:00,100.5,1954
1954-07-08 08:00:00,100.1,1954
1954-07-08 09:00:00,99.6,1954
1954-07-08 10:00:00,98.7,1954
1954-07-08 11:00:00,96.9,1954
1954-07-08 12:00:00,93.3,1954
1954-07-08 13:00:00,90,1954
1954-07-08 14:00:00,88.1,1954
1954-07-08 15:00:00,86.2,1954
1954-07-08 16:00:00,84.4,1954
1954-07-08 17:00:00,83.2,1954
1954-07-08 18:00:00,81.4,1954
1954-07-08 19:00:00,80.2,1954
1954-07-08 20:00:00,79.3,1954
1954-07-08 21:00:00,80.7,1954
1954-07-08 22:00:00,84.2,1954
1954-07-08 23:00:00,88.1,1954
1955-07-01,85.9,1955
1955-07-01 01:00:00,88.8,1955
1955-07-01 02:00:00,91.5,1955
1955-07-01 03:00:00,93.8,1955
1955-07-01 04:00:00,95.2,1955
1955-07-01 05:00:00,96.2,1955
1955-07-01 06:00:00,96.6,1955
1955-07-01 07:00:00,96.7,1955
1955-07-01 08:00:00,96.8,1955
1955-07-01 09:00:00,96,1955
1955-07-01 10:00:00,93.9,1955
1955-07-01 11:00:00,90.4,1955
1955-07-01 12:00:00,87.5,1955
1955-07-01 13:00:00,85.1,1955
1955-07-01 14:00:00,82.9,1955
1955-07-01 15:00:00,81.6,1955
1955-07-01 16:00:00,80,1955
1955-07-01 17:00:00,78.6,1955
1955-07-01 18:00:00,77.4,1955
1955-07-01 19:00:00,76.4,1955
1955-07-01 20:00:00,75.8,1955
1955-07-01 21:00:00,77.3,1955
1955-07-01 22:00:00,80.6,1955
1955-07-01 23:00:00,83.8,1955
1955-07-02,86.5,1955
1955-07-02 01:00:00,88.8,1955
1955-07-02 02:00:00,90.8,1955
1955-07-02 03:00:00,91.9,1955
1955-07-02 04:00:00,93,1955
1955-07-02 05:00:00,93.8,1955
1955-07-02 06:00:00,94.2,1955
1955-07-02 07:00:00,94.4,1955
1955-07-02 08:00:00,93.9,1955
1955-07-02 09:00:00,93,1955
1955-07-02 10:00:00,92.3,1955
1955-07-02 11:00:00,90.6,1955
1955-07-02 12:00:00,88.5,1955
1955-07-02 13:00:00,84.7,1955
1955-07-02 14:00:00,82.7,1955
1955-07-02 15:00:00,81.5,1955
1955-07-02 16:00:00,79.4,1955
1955-07-02 17:00:00,77.5,1955
1955-07-02 18:00:00,76.1,1955
1955-07-02 19:00:00,74.5,1955
1955-07-02 20:00:00,73.4,1955
1955-07-02 21:00:00,74.5,1955
1955-07-02 22:00:00,78.2,1955
1955-07-02 23:00:00,81.8,1955
1955-07-03,85.1,1955
1955-07-03 01:00:00,87.9,1955
1955-07-03 02:00:00,90.2,1955
1955-07-03 03:00:00,91.5,1955
1955-07-03 04:00:00,92.9,1955
1955-07-03 05:00:00,93.7,1955
1955-07-03 06:00:00,94.2,1955
1955-07-03 07:00:00,94.5,1955
1955-07-03 08:00:00,94.3,1955
1955-07-03 09:00:00,93.9,1955
1955-07-03 10:00:00,93.3,1955
1955-07-03 11:00:00,91.5,1955
1955-07-03 12:00:00,88.4,1955
1955-07-03 13:00:00,85.4,1955
1955-07-03 14:00:00,83.4,1955
1955-07-03 15:00:00,81.6,1955
1955-07-03 16:00:00,79.8,1955
1955-07-03 17:00:00,78.2,1955
1955-07-03 18:00:00,76.7,1955
1955-07-03 19:00:00,75,1955
1955-07-03 20:00:00,73.2,1955
1955-07-03 21:00:00,74.8,1955
1955-07-03 22:00:00,79.3,1955
1955-07-03 23:00:00,83.4,1955
1955-07-04,86.5,1955
1955-07-04 01:00:00,89.3,1955
1955-07-04 02:00:00,91.5,1955
1955-07-04 03:00:00,92.4,1955
1955-07-04 04:00:00,93.7,1955
1955-07-04 05:00:00,94.8,1955
1955-07-04 06:00:00,95.4,1955
1955-07-04 07:00:00,95.6,1955
1955-07-04 08:00:00,95.6,1955
1955-07-04 09:00:00,95.1,1955
1955-07-04 10:00:00,93.3,1955
1955-07-04 11:00:00,90.5,1955
1955-07-04 12:00:00,88.2,1955
1955-07-04 13:00:00,87.1,1955
1955-07-04 14:00:00,85.8,1955
1955-07-04 15:00:00,82.4,1955
1955-07-04 16:00:00,81.6,1955
1955-07-04 17:00:00,80.7,1955
1955-07-04 18:00:00,79.7,1955
1955-07-04 19:00:00,78.4,1955
1955-07-04 20:00:00,77.3,1955
1955-07-04 21:00:00,77.7,1955
1955-07-04 22:00:00,80.2,1955
1955-07-04 23:00:00,82.6,1955
1955-07-05,85.1,1955
1955-07-05 01:00:00,87.5,1955
1955-07-05 02:00:00,89.4,1955
1955-07-05 03:00:00,89.7,1955
1955-07-05 04:00:00,90.8,1955
1955-07-05 05:00:00,92.3,1955
1955-07-05 06:00:00,92.9,1955
1955-07-05 07:00:00,92.4,1955
1955-07-05 08:00:00,91.2,1955
1955-07-05 09:00:00,90.8,1955
1955-07-05 10:00:00,90.5,1955
1955-07-05 11:00:00,89.5,1955
1955-07-05 12:00:00,87.3,1955
1955-07-05 13:00:00,85.3,1955
1955-07-05 14:00:00,83,1955
1955-07-05 15:00:00,79.9,1955
1955-07-05 16:00:00,78,1955
1955-07-05 17:00:00,76.3,1955
1955-07-05 18:00:00,75,1955
1955-07-05 19:00:00,73.9,1955
1955-07-05 20:00:00,73.5,1955
1955-07-05 21:00:00,75.3,1955
1955-07-05 22:00:00,79.1,1955
1955-07-05 23:00:00,83.7,1955
1955-07-06,87.3,1955
1955-07-06 01:00:00,90.2,1955
1955-07-06 02:00:00,92.2,1955
1955-07-06 03:00:00,93.2,1955
1955-07-06 04:00:00,94.4,1955
1955-07-06 05:00:00,95.2,1955
1955-07-06 06:00:00,95.7,1955
1955-07-06 07:00:00,96.1,1955
1955-07-06 08:00:00,96.4,1955
1955-07-06 09:00:00,95.5,1955
1955-07-06 10:00:00,92.1,1955
1955-07-06 11:00:00,88,1955
1955-07-06 12:00:00,84,1955
1955-07-06 13:00:00,81.9,1955
1955-07-06 14:00:00,80.7,1955
1955-07-06 15:00:00,79.1,1955
1955-07-06 16:00:00,78,1955
1955-07-06 17:00:00,77.2,1955
1955-07-06 18:00:00,76.4,1955
1955-07-06 19:00:00,75.3,1955
1955-07-06 20:00:00,74.4,1955
1955-07-06 21:00:00,75.6,1955
1955-07-06 22:00:00,78.3,1955
1955-07-06 23:00:00,82.3,1955
1955-07-07,85.9,1955
1955-07-07 01:00:00,89,1955
1955-07-07 02:00:00,91.5,1955
1955-07-07 03:00:00,93.5,1955
1955-07-07 04:00:00,95,1955
1955-07-07 05:00:00,96,1955
1955-07-07 06:00:00,96.4,1955
1955-07-07 07:00:00,96.4,1955
1955-07-07 08:00:00,95.8,1955
1955-07-07 09:00:00,94.2,1955
1955-07-07 10:00:00,91.6,1955
1955-07-07 11:00:00,89.6,1955
1955-07-07 12:00:00,87.9,1955
1955-07-07 13:00:00,85.1,1955
1955-07-07 14:00:00,82.3,1955
1955-07-07 15:00:00,80,1955
1955-07-07 16:00:00,78.6,1955
1955-07-07 17:00:00,77.1,1955
1955-07-07 18:00:00,75.4,1955
1955-07-07 19:00:00,74.3,1955
1955-07-07 20:00:00,73.2,1955
1955-07-07 21:00:00,74.4,1955
1955-07-07 22:00:00,77.5,1955
1955-07-07 23:00:00,81.1,1955
1955-07-08,84.5,1955
1955-07-08 01:00:00,87.5,1955
1955-07-08 02:00:00,90,1955
1955-07-08 03:00:00,91.8,1955
1955-07-08 04:00:00,92.8,1955
1955-07-08 05:00:00,93.8,1955
1955-07-08 06:00:00,94.4,1955
1955-07-08 07:00:00,94.8,1955
1955-07-08 08:00:00,94.5,1955
1955-07-08 09:00:00,93.6,1955
1955-07-08 10:00:00,92.1,1955
1955-07-08 11:00:00,89.3,1955
1955-07-08 12:00:00,86.7,1955
1955-07-08 13:00:00,84.3,1955
1955-07-08 14:00:00,82.2,1955
1955-07-08 15:00:00,80.4,1955
1955-07-08 16:00:00,79.4,1955
1955-07-08 17:00:00,78,1955
1955-07-08 18:00:00,76.9,1955
1955-07-08 19:00:00,74.7,1955
1955-07-08 20:00:00,73,1955
1955-07-08 21:00:00,73.9,1955
1955-07-08 22:00:00,78,1955
1955-07-08 23:00:00,81,1955
1956-07-01,86.2,1956
1956-07-01 01:00:00,88.1,1956
1956-07-01 02:00:00,89.2,1956
1956-07-01 03:00:00,91.5,1956
1956-07-01 04:00:00,93,1956
1956-07-01 05:00:00,93.6,1956
1956-07-01 06:00:00,94.2,1956
1956-07-01 07:00:00,94.2,1956
1956-07-01 08:00:00,92.5,1956
1956-07-01 09:00:00,90.6,1956
1956-07-01 10:00:00,88.8,1956
1956-07-01 11:00:00,87.5,1956
1956-07-01 12:00:00,86.4,1956
1956-07-01 13:00:00,85,1956
1956-07-01 14:00:00,82.9,1956
1956-07-01 15:00:00,80.3,1956
1956-07-01 16:00:00,78.3,1956
1956-07-01 17:00:00,77.9,1956
1956-07-01 18:00:00,77.7,1956
1956-07-01 19:00:00,76.4,1956
1956-07-01 20:00:00,75,1956
1956-07-01 21:00:00,75.7,1956
1956-07-01 22:00:00,78.4,1956
1956-07-01 23:00:00,80.2,1956
1956-07-02,82.4,1956
1956-07-02 01:00:00,84.3,1956
1956-07-02 02:00:00,86.3,1956
1956-07-02 03:00:00,87.8,1956
1956-07-02 04:00:00,89.2,1956
1956-07-02 05:00:00,90.4,1956
1956-07-02 06:00:00,91.2,1956
1956-07-02 07:00:00,91.5,1956
1956-07-02 08:00:00,91.7,1956
1956-07-02 09:00:00,91.3,1956
1956-07-02 10:00:00,90.6,1956
1956-07-02 11:00:00,89.4,1956
1956-07-02 12:00:00,87.1,1956
1956-07-02 13:00:00,85,1956
1956-07-02 14:00:00,83.1,1956
1956-07-02 15:00:00,79.9,1956
1956-07-02 16:00:00,78.3,1956
1956-07-02 17:00:00,76.9,1956
1956-07-02 18:00:00,74.7,1956
1956-07-02 19:00:00,73,1956
1956-07-02 20:00:00,71.8,1956
1956-07-02 21:00:00,73.7,1956
1956-07-02 22:00:00,77,1956
1956-07-02 23:00:00,79.7,1956
1956-07-03,81.5,1956
1956-07-03 01:00:00,83.7,1956
1956-07-03 02:00:00,86.3,1956
1956-07-03 03:00:00,87.3,1956
1956-07-03 04:00:00,89.2,1956
1956-07-03 05:00:00,90.8,1956
1956-07-03 06:00:00,91.5,1956
1956-07-03 07:00:00,91.8,1956
1956-07-03 08:00:00,91.6,1956
1956-07-03 09:00:00,91.4,1956
1956-07-03 10:00:00,90.8,1956
1956-07-03 11:00:00,89.3,1956
1956-07-03 12:00:00,87.6,1956
1956-07-03 13:00:00,85.9,1956
1956-07-03 14:00:00,83.6,1956
1956-07-03 15:00:00,81.5,1956
1956-07-03 16:00:00,79.9,1956
1956-07-03 17:00:00,78.1,1956
1956-07-03 18:00:00,76.8,1956
1956-07-03 19:00:00,75.5,1956
1956-07-03 20:00:00,74.6,1956
1956-07-03 21:00:00,76.1,1956
1956-07-03 22:00:00,80,1956
1956-07-03 23:00:00,83.5,1956
1956-07-04,86,1956
1956-07-04 01:00:00,88.2,1956
1956-07-04 02:00:00,90.1,1956
1956-07-04 03:00:00,91.1,1956
1956-07-04 04:00:00,92.4,1956
1956-07-04 05:00:00,93.3,1956
1956-07-04 06:00:00,93.7,1956
1956-07-04 07:00:00,94,1956
1956-07-04 08:00:00,93.8,1956
1956-07-04 09:00:00,93.3,1956
1956-07-04 10:00:00,92.7,1956
1956-07-04 11:00:00,91.5,1956
1956-07-04 12:00:00,88.8,1956
1956-07-04 13:00:00,85.6,1956
1956-07-04 14:00:00,82.8,1956
1956-07-04 15:00:00,80.2,1956
1956-07-04 16:00:00,77.9,1956
1956-07-04 17:00:00,76,1956
1956-07-04 18:00:00,75.2,1956
1956-07-04 19:00:00,73.4,1956
1956-07-04 20:00:00,71.1,1956
1956-07-04 21:00:00,73.9,1956
1956-07-04 22:00:00,79.8,1956
1956-07-04 23:00:00,84.6,1956
1956-07-05,88.6,1956
1956-07-05 01:00:00,91.5,1956
1956-07-05 02:00:00,93.5,1956
1956-07-05 03:00:00,94.8,1956
1956-07-05 04:00:00,96,1956
1956-07-05 05:00:00,96.8,1956
1956-07-05 06:00:00,97.3,1956
1956-07-05 07:00:00,97.7,1956
1956-07-05 08:00:00,97.6,1956
1956-07-05 09:00:00,97.1,1956
1956-07-05 10:00:00,95.9,1956
1956-07-05 11:00:00,93.1,1956
1956-07-05 12:00:00,90.3,1956
1956-07-05 13:00:00,87.5,1956
1956-07-05 14:00:00,85.4,1956
1956-07-05 15:00:00,83.5,1956
1956-07-05 16:00:00,81.8,1956
1956-07-05 17:00:00,80.4,1956
1956-07-05 18:00:00,78.9,1956
1956-07-05 19:00:00,77.6,1956
1956-07-05 20:00:00,76.3,1956
1956-07-05 21:00:00,78,1956
1956-07-05 22:00:00,82.5,1956
1956-07-05 23:00:00,87,1956
1956-07-06,90.3,1956
1956-07-06 01:00:00,93,1956
1956-07-06 02:00:00,95.1,1956
1956-07-06 03:00:00,97.3,1956
1956-07-06 04:00:00,98.7,1956
1956-07-06 05:00:00,99.8,1956
1956-07-06 06:00:00,100.5,1956
1956-07-06 07:00:00,100.7,1956
1956-07-06 08:00:00,100.5,1956
1956-07-06 09:00:00,99.8,1956
1956-07-06 10:00:00,99.1,1956
1956-07-06 11:00:00,97.4,1956
1956-07-06 12:00:00,94,1956
1956-07-06 13:00:00,90,1956
1956-07-06 14:00:00,86.2,1956
1956-07-06 15:00:00,85.3,1956
1956-07-06 16:00:00,84.7,1956
1956-07-06 17:00:00,78.8,1956
1956-07-06 18:00:00,76.8,1956
1956-07-06 19:00:00,75.2,1956
1956-07-06 20:00:00,73.7,1956
1956-07-06 21:00:00,75.4,1956
1956-07-06 22:00:00,82.1,1956
1956-07-06 23:00:00,87.3,1956
1956-07-07,91.4,1956
1956-07-07 01:00:00,95.1,1956
1956-07-07 02:00:00,98.2,1956
1956-07-07 03:00:00,100.6,1956
1956-07-07 04:00:00,101.9,1956
1956-07-07 05:00:00,103,1956
1956-07-07 06:00:00,103.7,1956
1956-07-07 07:00:00,103.8,1956
1956-07-07 08:00:00,103.5,1956
1956-07-07 09:00:00,102.8,1956
1956-07-07 10:00:00,101.9,1956
1956-07-07 11:00:00,99.3,1956
1956-07-07 12:00:00,96.1,1956
1956-07-07 13:00:00,93.9,1956
1956-07-07 14:00:00,92,1956
1956-07-07 15:00:00,90.5,1956
1956-07-07 16:00:00,88.5,1956
1956-07-07 17:00:00,86.8,1956
1956-07-07 18:00:00,85.3,1956
1956-07-07 19:00:00,83.9,1956
1956-07-07 20:00:00,82.7,1956
1956-07-07 21:00:00,84.2,1956
1956-07-07 22:00:00,88,1956
1956-07-07 23:00:00,92.3,1956
1956-07-08,95.6,1956
1956-07-08 01:00:00,97.7,1956
1956-07-08 02:00:00,99.5,1956
1956-07-08 03:00:00,101.4,1956
1956-07-08 04:00:00,103.2,1956
1956-07-08 05:00:00,104.2,1956
1956-07-08 06:00:00,104.7,1956
1956-07-08 07:00:00,104.9,1956
1956-07-08 08:00:00,104.6,1956
1956-07-08 09:00:00,104,1956
1956-07-08 10:00:00,103.1,1956
1956-07-08 11:00:00,100.7,1956
1956-07-08 12:00:00,97.2,1956
1956-07-08 13:00:00,94.3,1956
1956-07-08 14:00:00,91.9,1956
1956-07-08 15:00:00,90.4,1956
1956-07-08 16:00:00,88.8,1956
1956-07-08 17:00:00,86.7,1956
1956-07-08 18:00:00,84.3,1956
1956-07-08 19:00:00,81.9,1956
1956-07-08 20:00:00,80.3,1956
1956-07-08 21:00:00,81.6,1956
1956-07-08 22:00:00,86.6,1956
1956-07-08 23:00:00,89.7,1956
1957-07-01,86.4,1957
1957-07-01 01:00:00,89.4,1957
1957-07-01 02:00:00,91.8,1957
1957-07-01 03:00:00,92.2,1957
1957-07-01 04:00:00,93.6,1957
1957-07-01 05:00:00,94.5,1957
1957-07-01 06:00:00,95.1,1957
1957-07-01 07:00:00,95.1,1957
1957-07-01 08:00:00,94.9,1957
1957-07-01 09:00:00,94.2,1957
1957-07-01 10:00:00,93.1,1957
1957-07-01 11:00:00,91.1,1957
1957-07-01 12:00:00,88.2,1957
1957-07-01 13:00:00,85.2,1957
1957-07-01 14:00:00,83.1,1957
1957-07-01 15:00:00,80.7,1957
1957-07-01 16:00:00,79.5,1957
1957-07-01 17:00:00,78.5,1957
1957-07-01 18:00:00,76.9,1957
1957-07-01 19:00:00,75.3,1957
1957-07-01 20:00:00,73.9,1957
1957-07-01 21:00:00,75.3,1957
1957-07-01 22:00:00,79.9,1957
1957-07-01 23:00:00,84.5,1957
1957-07-02,87.9,1957
1957-07-02 01:00:00,90.6,1957
1957-07-02 02:00:00,92.9,1957
1957-07-02 03:00:00,92.9,1957
1957-07-02 04:00:00,94,1957
1957-07-02 05:00:00,95.1,1957
1957-07-02 06:00:00,95.4,1957
1957-07-02 07:00:00,95.6,1957
1957-07-02 08:00:00,95.1,1957
1957-07-02 09:00:00,94.7,1957
1957-07-02 10:00:00,94.2,1957
1957-07-02 11:00:00,91.6,1957
1957-07-02 12:00:00,87.5,1957
1957-07-02 13:00:00,84.4,1957
1957-07-02 14:00:00,83,1957
1957-07-02 15:00:00,80.8,1957
1957-07-02 16:00:00,79.7,1957
1957-07-02 17:00:00,78.7,1957
1957-07-02 18:00:00,77.7,1957
1957-07-02 19:00:00,76.4,1957
1957-07-02 20:00:00,75.6,1957
1957-07-02 21:00:00,77.5,1957
1957-07-02 22:00:00,81.7,1957
1957-07-02 23:00:00,86.5,1957
1957-07-03,90.3,1957
1957-07-03 01:00:00,93.2,1957
1957-07-03 02:00:00,95.1,1957
1957-07-03 03:00:00,95.1,1957
1957-07-03 04:00:00,96,1957
1957-07-03 05:00:00,96.7,1957
1957-07-03 06:00:00,97.2,1957
1957-07-03 07:00:00,97.5,1957
1957-07-03 08:00:00,97.1,1957
1957-07-03 09:00:00,96.7,1957
1957-07-03 10:00:00,95.3,1957
1957-07-03 11:00:00,92.4,1957
1957-07-03 12:00:00,90.1,1957
1957-07-03 13:00:00,87.7,1957
1957-07-03 14:00:00,85.6,1957
1957-07-03 15:00:00,82.5,1957
1957-07-03 16:00:00,81,1957
1957-07-03 17:00:00,79.7,1957
1957-07-03 18:00:00,78.3,1957
1957-07-03 19:00:00,77.1,1957
1957-07-03 20:00:00,76.2,1957
1957-07-03 21:00:00,78,1957
1957-07-03 22:00:00,81.6,1957
1957-07-03 23:00:00,85.5,1957
1957-07-04,89.2,1957
1957-07-04 01:00:00,92.4,1957
1957-07-04 02:00:00,95,1957
1957-07-04 03:00:00,95.4,1957
1957-07-04 04:00:00,96.9,1957
1957-07-04 05:00:00,98.1,1957
1957-07-04 06:00:00,98.7,1957
1957-07-04 07:00:00,98.8,1957
1957-07-04 08:00:00,98.2,1957
1957-07-04 09:00:00,96.8,1957
1957-07-04 10:00:00,94.5,1957
1957-07-04 11:00:00,91.2,1957
1957-07-04 12:00:00,88,1957
